UID,Product ID,Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Machine failure,TWF,HDF,PWF,OSF,RNF,anomaly,anomaly_score
6144,M21003,M,301.0,310.9,1575,34.6,150,0,0,0,0,0,0,1,0.16606876864217485
6145,M21004,M,301.1,311.1,1615,37.7,153,0,0,0,0,0,0,1,0.1545972884936057
6146,M21005,M,301.1,311.1,1436,41.8,156,0,0,0,0,0,0,1,0.17034497357110834
6147,M21006,M,301.1,311.1,1470,40.6,159,0,0,0,0,0,0,1,0.1717125889972026
6148,M21007,M,301.1,311.1,2089,19.8,162,0,0,0,0,0,0,1,0.026417046033446745
6149,L53328,L,301.1,311.2,1564,37.0,165,0,0,0,0,0,0,1,0.1660402639927942
6150,M21009,M,301.0,311.1,1420,47.4,167,0,0,0,0,0,0,1,0.15605989371886048
6151,L53330,L,301.1,311.1,1711,29.1,170,0,0,0,0,0,0,1,0.13356309999068516
6152,L53331,L,301.1,311.2,1555,35.3,172,0,0,0,0,0,0,1,0.158204882463921
6153,M21012,M,301.1,311.1,1592,35.7,174,0,0,0,0,0,0,1,0.15881552680277078
6154,L53333,L,301.0,311.1,1236,64.4,177,1,0,0,0,1,0,1,0.035563642508173454
6155,M21014,M,301.0,310.9,1765,24.2,179,0,0,0,0,0,0,1,0.08903884038973703
6156,L53335,L,301.0,311.0,1634,31.2,182,0,0,0,0,0,0,1,0.15142094805018558
6157,L53336,L,301.1,311.1,1508,41.5,184,0,0,0,0,0,0,1,0.16912248503181937
6158,L53337,L,301.1,311.2,1774,29.6,186,0,0,0,0,0,0,1,0.11624502433633749
6159,L53338,L,301.1,311.0,1677,29.1,188,0,0,0,0,0,0,1,0.14141632220862854
6160,L53339,L,301.0,311.0,1399,58.0,190,1,0,0,0,1,0,1,0.11415697659056595
6161,L53340,L,301.0,310.9,1570,34.0,192,0,0,0,0,0,0,1,0.16015385432344437
6162,L53341,L,301.0,310.9,1479,44.3,194,0,0,0,0,0,0,1,0.1758165127973214
6163,L53342,L,301.0,310.8,1558,34.9,196,0,0,0,0,0,0,1,0.1649575580320825
6164,L53343,L,300.8,310.7,1358,48.1,198,0,0,0,0,0,0,1,0.1592661712533217
6165,H35578,H,300.9,310.7,1656,30.7,200,0,0,0,0,0,0,1,0.1491736608422769
6166,L53345,L,300.9,310.7,1523,35.8,205,0,0,0,0,0,0,1,0.16663660271963787
6167,H35580,H,300.9,310.7,1403,40.6,207,0,0,0,0,0,0,1,0.1650456706845717
6168,M21027,M,300.9,310.7,1362,51.6,212,0,0,0,0,0,0,1,0.15127793610007595
6169,M21028,M,300.7,310.6,1778,27.1,215,0,0,0,0,0,0,1,0.11521231280703387
6170,L53349,L,300.7,310.5,1448,38.2,218,0,0,0,0,0,0,1,0.17666283285710144
6171,H35584,H,300.8,310.5,1559,40.1,220,0,0,0,0,0,0,1,0.17429331051908548
6172,L53351,L,300.8,310.6,1416,42.2,225,0,0,0,0,0,0,1,0.17076885234094674
6173,L53352,L,300.8,310.6,1577,37.9,227,1,1,0,0,0,0,1,0.17365038427684676
6174,L53353,L,300.8,310.7,1633,27.8,0,0,0,0,0,0,0,1,0.14211321573343866
6175,L53354,L,300.9,310.7,1573,31.2,2,0,0,0,0,0,0,1,0.1552986907874625
6176,L53355,L,300.9,310.8,1517,44.3,4,0,0,0,0,0,0,1,0.16855622938663306
6177,L53356,L,301.0,310.9,1515,37.3,6,0,0,0,0,0,0,1,0.1723874921344128
6178,L53357,L,301.0,310.8,1527,45.3,8,0,0,0,0,0,0,1,0.16553108216493384
6179,L53358,L,301.1,310.9,1282,67.9,10,1,0,0,1,0,0,1,0.02729197331706823
6180,M21039,M,301.1,310.9,1396,45.1,12,0,0,0,0,0,0,1,0.1601171857493327
6181,L53360,L,301.0,310.9,1492,44.6,15,0,0,0,0,0,0,1,0.17220905476949705
6182,L53361,L,301.0,310.8,1975,19.7,17,0,0,0,0,0,0,1,0.03843878443308468
6183,L53362,L,301.0,310.8,1475,35.3,19,0,0,0,0,0,0,1,0.16526513056533548
6184,H35597,H,301.0,310.9,1495,37.3,21,0,0,0,0,0,0,1,0.1727617401598069
6185,L53364,L,301.0,311.0,1553,35.8,26,0,0,0,0,0,0,1,0.1658875259079725
6186,L53365,L,301.1,311.0,1918,21.7,28,0,0,0,0,0,0,1,0.06684996068014248
6187,M21046,M,301.1,311.0,1413,46.6,30,0,0,0,0,0,0,1,0.15874385251742207
6188,L53367,L,301.0,311.0,1437,56.0,33,0,0,0,0,0,0,1,0.12806830803936337
6189,L53368,L,301.0,310.9,1450,45.9,35,0,0,0,0,0,0,1,0.16923608233386306
6190,M21049,M,301.0,310.9,1910,21.9,37,0,0,0,0,0,0,1,0.07345009594049734
6191,L53370,L,300.9,310.9,1749,26.4,40,0,0,0,0,0,0,1,0.1162743078516219
6192,H35605,H,301.0,310.9,1916,22.0,42,0,0,0,0,0,0,1,0.07241643005248077
6193,L53372,L,301.0,310.9,1428,45.3,47,0,0,0,0,0,0,1,0.1652773219584634
6194,L53373,L,301.0,310.9,1578,38.4,49,0,0,0,0,0,0,1,0.1695422755808767
6195,L53374,L,300.9,310.8,1571,39.9,51,0,0,0,0,0,0,1,0.17076566696612444
6196,L53375,L,300.9,310.8,1729,30.2,53,0,0,0,0,0,0,1,0.14025444878316234
6197,L53376,L,300.9,310.8,1701,30.4,55,0,0,0,0,0,0,1,0.14743634530906163
6198,L53377,L,300.9,310.8,1493,45.8,57,0,0,0,0,0,0,1,0.1684869162135404
6199,M21058,M,301.0,310.9,1554,32.7,59,0,0,0,0,0,0,1,0.15426531608413874
6200,L53379,L,300.9,310.9,1497,43.2,62,0,0,0,0,0,0,1,0.1728068185946658
6201,L53380,L,301.0,310.9,1679,29.8,64,0,0,0,0,0,0,1,0.14544407304919854
6202,M21061,M,301.0,310.9,1510,44.5,66,0,0,0,0,0,0,1,0.1705285595617223
6203,L53382,L,301.0,310.9,1296,54.9,69,0,0,0,0,0,0,1,0.10065534647149854
6204,L53383,L,301.0,310.9,1404,41.8,71,0,0,0,0,0,0,1,0.16377407224474239
6205,M21064,M,300.9,310.8,1519,34.9,73,0,0,0,0,0,0,1,0.1663945952168034
6206,M21065,M,300.9,310.7,1696,27.3,76,0,0,0,0,0,0,1,0.13241592843589362
6207,M21066,M,300.8,310.6,1669,28.4,79,0,0,0,0,0,0,1,0.14107372441267058
6208,L53387,L,300.7,310.6,1447,40.7,82,0,0,0,0,0,0,1,0.17863361150202894
6209,M21068,M,300.7,310.6,1418,46.3,84,0,0,0,0,0,0,1,0.165460806089907
6210,L53389,L,300.7,310.6,1407,40.5,87,0,0,0,0,0,0,1,0.16908892474126752
6211,L53390,L,300.8,310.5,1434,44.5,89,0,0,0,0,0,0,1,0.17557179223890862
6212,L53391,L,300.8,310.6,1360,48.8,91,0,0,0,0,0,0,1,0.15748511949845684
6213,L53392,L,300.8,310.6,1402,53.7,93,0,0,0,0,0,0,1,0.14560941966128582
6214,L53393,L,300.9,310.6,1552,34.9,95,0,0,0,0,0,0,1,0.16703136852128203
6215,L53394,L,300.9,310.7,1392,44.2,97,0,0,0,0,0,0,1,0.16665437027592073
6216,L53395,L,301.1,310.8,1521,41.0,99,0,0,0,0,0,0,1,0.1727405284066003
6217,L53396,L,301.1,310.8,1724,27.5,101,0,0,0,0,0,0,1,0.12630090281916845
6218,M21077,M,301.0,310.7,1455,46.1,103,0,0,0,0,0,0,1,0.17078463619624346
6219,H35632,H,301.0,310.6,1366,50.6,106,0,0,0,0,0,0,1,0.15273155624205736
6220,H35633,H,301.1,310.6,1407,43.9,111,0,0,0,0,0,0,1,0.16571945288930318
6221,L53400,L,301.1,310.8,1470,49.3,116,0,0,0,0,0,0,1,0.15797787884462006
6222,M21081,M,301.2,310.9,1359,50.8,118,0,0,0,0,0,0,1,0.1436935262172806
6223,H35636,H,301.1,310.8,1792,25.8,121,0,0,0,0,0,0,1,0.10670130570563252
6224,M21083,M,301.1,310.9,1552,37.9,126,0,0,0,0,0,0,1,0.17277947976558328
6225,L53404,L,301.2,311.0,1612,32.9,129,0,0,0,0,0,0,1,0.15516717046345546
6226,M21085,M,301.2,311.0,1424,41.4,131,0,0,0,0,0,0,1,0.16471184274912365
6227,H35640,H,301.3,311.0,1341,59.3,134,0,0,0,0,0,0,1,0.09774893145901381
6228,L53407,L,301.2,310.8,1479,38.2,139,0,0,0,0,0,0,1,0.1731636668751455
6229,L53408,L,301.2,310.9,1413,50.1,141,0,0,0,0,0,0,1,0.15528708043368478
6230,L53409,L,301.3,310.9,2165,17.4,143,0,0,0,0,0,0,1,0.01644967349789994
6231,M21090,M,301.3,311.0,1641,33.0,145,0,0,0,0,0,0,1,0.15061499906363146
6232,M21091,M,301.3,311.0,1495,40.8,148,0,0,0,0,0,0,1,0.16819677036300673
6233,L53412,L,301.3,311.0,1576,30.4,151,0,0,0,0,0,0,1,0.1518752772157161
6234,L53413,L,301.2,310.9,1467,37.1,153,0,0,0,0,0,0,1,0.17053328046332117
6235,L53414,L,301.2,310.8,1479,41.2,155,0,0,0,0,0,0,1,0.1742901559594628
6236,L53415,L,301.3,310.9,1596,33.9,157,0,0,0,0,0,0,1,0.15913420265493716
6237,M21096,M,301.3,310.9,1512,36.9,159,0,0,0,0,0,0,1,0.16821687596743878
6238,L53417,L,301.4,310.9,1414,38.8,162,0,0,0,0,0,0,1,0.15896365235791693
6239,L53418,L,301.3,310.8,1390,57.4,164,0,0,0,0,0,0,1,0.11853515489103023
6240,L53419,L,301.2,310.7,1644,31.6,166,0,0,0,0,0,0,1,0.14915293697752097
6241,M21100,M,301.2,310.7,1394,42.8,168,0,0,0,0,0,0,1,0.16388183223593084
6242,L53421,L,301.1,310.5,1324,52.4,171,0,0,0,0,0,0,1,0.13327405619727278
6243,L53422,L,301.0,310.4,1476,43.6,173,0,0,0,0,0,0,1,0.17464225173351794
6244,L53423,L,301.0,310.4,2204,16.6,175,0,0,0,0,0,0,-1,-0.0023708371628623492
6245,M21104,M,301.0,310.4,1665,30.9,177,0,0,0,0,0,0,1,0.14608694317690868
6246,L53425,L,300.9,310.4,1445,41.7,180,0,0,0,0,0,0,1,0.17247826009239714
6247,H35660,H,300.8,310.3,1457,46.8,182,0,0,0,0,0,0,1,0.16951551762195322
6248,L53427,L,300.8,310.2,1492,46.3,187,0,0,0,0,0,0,1,0.16485932460492997
6249,L53428,L,300.8,310.1,1405,61.2,189,1,0,0,1,1,0,1,0.09834936124026572
6250,L53429,L,300.7,310.1,1542,35.5,191,0,0,0,0,0,0,1,0.15865506782617905
6251,L53430,L,300.8,310.2,1520,37.7,193,0,0,0,0,0,0,1,0.16595384377655487
6252,M21111,M,300.8,310.2,1598,36.5,195,0,0,0,0,0,0,1,0.1608063314922758
6253,L53432,L,300.8,310.3,1538,36.1,198,0,0,0,0,0,0,1,0.1690680831826088
6254,L53433,L,300.9,310.4,1615,30.9,200,0,0,0,0,0,0,1,0.14942321418406923
6255,L53434,L,301.0,310.5,1408,47.0,202,0,0,0,0,0,0,1,0.16110201095802867
6256,L53435,L,301.0,310.5,1379,57.3,204,1,0,0,0,1,0,1,0.12081764263488148
6257,L53436,L,301.0,310.6,1493,37.8,206,1,1,0,0,0,0,1,0.17551488807389792
6258,L53437,L,301.1,310.7,1376,49.1,0,0,0,0,0,0,0,1,0.1547904281548162
6259,M21118,M,301.1,310.7,1583,40.7,2,0,0,0,0,0,0,1,0.16171492251624742
6260,M21119,M,301.2,310.8,1396,47.4,5,0,0,0,0,0,0,1,0.1580780432368259
6261,L53440,L,301.1,310.7,1436,45.3,8,0,0,0,0,0,0,1,0.17123253977268477
6262,L53441,L,301.1,310.6,1417,47.6,10,0,0,0,0,0,0,1,0.16198266546551793
6263,L53442,L,301.0,310.6,1641,33.4,12,0,0,0,0,0,0,1,0.15076157632696302
6264,M21123,M,301.0,310.6,1698,27.3,14,0,0,0,0,0,0,1,0.12968560568245258
6265,L53444,L,300.9,310.4,1541,39.1,17,0,0,0,0,0,0,1,0.17543275531933938
6266,L53445,L,300.8,310.3,1383,46.6,19,0,0,0,0,0,0,1,0.15638201804189805
6267,L53446,L,300.8,310.4,1368,46.8,21,0,0,0,0,0,0,1,0.15489223778065564
6268,L53447,L,300.8,310.4,1570,35.2,23,0,0,0,0,0,0,1,0.16933300306505777
6269,L53448,L,300.9,310.5,1616,33.5,25,0,0,0,0,0,0,1,0.15294773877682677
6270,M21129,M,300.9,310.5,1444,43.2,27,0,0,0,0,0,0,1,0.17433185786754485
6271,L53450,L,300.9,310.4,2021,18.8,30,0,0,0,0,0,0,1,0.031672113816187064
6272,M21131,M,300.9,310.5,1702,29.3,32,0,0,0,0,0,0,1,0.13783812111634447
6273,M21132,M,301.1,310.6,1429,52.7,35,0,0,0,0,0,0,1,0.14609580645209436
6274,L53453,L,301.2,310.8,1711,28.9,38,0,0,0,0,0,0,1,0.13710749205526213
6275,M21134,M,301.2,310.7,1543,32.9,40,0,0,0,0,0,0,1,0.15644670992405785
6276,L53455,L,301.3,310.8,1628,32.2,43,0,0,0,0,0,0,1,0.15213041740063105
6277,L53456,L,301.2,310.8,1233,64.6,45,0,0,0,0,0,0,1,0.041229898696787504
6278,L53457,L,301.2,310.8,1461,40.6,47,0,0,0,0,0,0,1,0.17454567899160245
6279,L53458,L,301.2,310.7,1568,38.3,49,0,0,0,0,0,0,1,0.1716391211185317
6280,L53459,L,301.3,310.8,1432,54.4,51,0,0,0,0,0,0,1,0.13521877746693883
6281,M21140,M,301.2,310.7,1527,41.1,53,0,0,0,0,0,0,1,0.16900863609162692
6282,M21141,M,301.3,310.8,1455,41.2,56,0,0,0,0,0,0,1,0.17207625830414663
6283,M21142,M,301.3,310.8,1418,45.4,59,0,0,0,0,0,0,1,0.16326789072746095
6284,L53463,L,301.3,310.8,1719,29.5,62,0,0,0,0,0,0,1,0.13667356562629673
6285,M21144,M,301.2,310.8,1734,31.3,64,0,0,0,0,0,0,1,0.13813559826580452
6286,M21145,M,301.2,310.7,1426,46.1,67,0,0,0,0,0,0,1,0.16471119753121388
6287,L53466,L,301.1,310.6,1611,35.2,70,0,0,0,0,0,0,1,0.15798946040665085
6288,M21147,M,301.1,310.6,1479,41.1,72,0,0,0,0,0,0,1,0.1763918713864488
6289,L53468,L,301.0,310.5,1317,50.9,75,0,0,0,0,0,0,1,0.1322156416543922
6290,L53469,L,301.0,310.5,1248,61.4,77,0,0,0,0,0,0,1,0.05427270891340974
6291,L53470,L,301.0,310.5,1932,21.7,79,0,0,0,0,0,0,1,0.06699911924955715
6292,M21151,M,301.1,310.5,1547,35.8,81,0,0,0,0,0,0,1,0.1653920404015261
6293,L53472,L,301.0,310.4,1614,31.6,84,0,0,0,0,0,0,1,0.1498840224229136
6294,H35707,H,301.0,310.4,1512,44.9,86,0,0,0,0,0,0,1,0.16848701767677787
6295,L53474,L,301.1,310.5,1529,38.7,91,0,0,0,0,0,0,1,0.17484275065496996
6296,H35709,H,301.1,310.6,1782,24.9,93,0,0,0,0,0,0,1,0.09475278488270888
6297,L53476,L,301.0,310.5,1429,39.4,98,0,0,0,0,0,0,1,0.171939007502039
6298,M21157,M,301.1,310.5,1309,60.7,100,0,0,0,0,0,0,1,0.082956285711899
6299,L53478,L,301.1,310.5,1428,44.1,103,0,0,0,0,0,0,1,0.16840057525968738
6300,L53479,L,301.2,310.6,1385,49.2,105,0,0,0,0,0,0,1,0.15684494577568853
6301,L53480,L,301.2,310.7,1517,39.4,107,0,0,0,0,0,0,1,0.1736106059350021
6302,M21161,M,301.2,310.6,1576,39.6,109,0,0,0,0,0,0,1,0.16304527197181268
6303,L53482,L,301.2,310.6,1437,51.2,112,0,0,0,0,0,0,1,0.15530584886635068
6304,H35717,H,301.2,310.6,1457,50.5,114,0,0,0,0,0,0,1,0.15727187934992848
6305,L53484,L,301.1,310.5,1532,37.5,119,0,0,0,0,0,0,1,0.17250430979646797
6306,M21165,M,301.1,310.5,1603,32.6,121,0,0,0,0,0,0,1,0.15640279609723906
6307,L53486,L,301.0,310.4,1563,34.4,124,0,0,0,0,0,0,1,0.1639878112258163
6308,L53487,L,301.0,310.3,1617,34.5,126,0,0,0,0,0,0,1,0.14921385505919843
6309,M21168,M,300.8,310.1,1686,26.9,128,0,0,0,0,0,0,1,0.12163173901091306
6310,L53489,L,300.9,310.2,1382,50.4,131,0,0,0,0,0,0,1,0.14912118693280585
6311,L53490,L,300.9,310.1,2090,17.8,133,0,0,0,0,0,0,1,0.02209947201433582
6312,L53491,L,300.9,310.3,1446,44.5,135,0,0,0,0,0,0,1,0.17037233939191387
6313,M21172,M,300.9,310.2,1533,38.1,137,0,0,0,0,0,0,1,0.1699920617287487
6314,L53493,L,300.9,310.3,1440,47.6,140,0,0,0,0,0,0,1,0.16135231124778998
6315,M21174,M,301.0,310.4,1793,25.0,142,0,0,0,0,0,0,1,0.094577389309984
6316,M21175,M,301.0,310.4,1517,46.1,145,0,0,0,0,0,0,1,0.16348644078623858
6317,L53496,L,300.9,310.4,1544,36.0,148,0,0,0,0,0,0,1,0.1659397183003813
6318,L53497,L,300.9,310.3,1321,48.8,150,0,0,0,0,0,0,1,0.13726229651653327
6319,M21178,M,300.9,310.3,1416,50.9,152,0,0,0,0,0,0,1,0.15283293218466731
6320,L53499,L,300.8,310.2,1514,40.0,155,0,0,0,0,0,0,1,0.17145982849985147
6321,M21180,M,300.8,310.2,1304,52.5,157,0,0,0,0,0,0,1,0.11669869206616978
6322,L53501,L,300.7,310.2,1286,64.9,160,0,0,0,0,0,0,1,0.04372280040934895
6323,M21182,M,300.7,310.1,1483,40.2,162,0,0,0,0,0,0,1,0.17058342468368265
6324,L53503,L,300.7,310.1,1351,46.9,165,0,0,0,0,0,0,1,0.14164510894426502
6325,M21184,M,300.7,310.1,1367,52.6,167,0,0,0,0,0,0,1,0.13752774069784995
6326,L53505,L,300.7,310.1,1721,32.3,170,0,0,0,0,0,0,1,0.1323976779834229
6327,L53506,L,300.6,310.0,1455,40.4,172,0,0,0,0,0,0,1,0.16647724784356904
6328,L53507,L,300.6,310.0,1425,49.5,174,0,0,0,0,0,0,1,0.15154962496371993
6329,L53508,L,300.7,310.0,1672,29.7,176,0,0,0,0,0,0,1,0.13501832413470266
6330,M21189,M,300.7,310.0,1641,34.6,178,0,0,0,0,0,0,1,0.14259195871549862
6331,M21190,M,300.5,310.0,1580,37.0,181,0,0,0,0,0,0,1,0.1613673796410885
6332,H35745,H,300.5,310.0,1495,47.4,184,0,0,0,0,0,0,1,0.15864623828946461
6333,M21192,M,300.5,309.9,1994,19.8,189,0,0,0,0,0,0,1,0.041950337679455885
6334,M21193,M,300.4,309.9,1415,31.8,192,0,0,0,0,0,0,1,0.13351259206471988
6335,M21194,M,300.4,309.8,1725,30.4,195,0,0,0,0,0,0,1,0.11970683705965418
6336,M21195,M,300.4,309.8,1430,43.4,198,0,0,0,0,0,0,1,0.15199572544932
6337,L53516,L,300.4,309.8,1395,48.1,201,0,0,0,0,0,0,1,0.14415674919585242
6338,M21197,M,300.4,309.8,1435,43.6,203,0,0,0,0,0,0,1,0.1538877326862731
6339,L53518,L,300.4,309.9,1681,28.6,206,0,0,0,0,0,0,1,0.12459787397848615
6340,L53519,L,300.5,310.0,1451,48.6,208,0,0,0,0,0,0,1,0.15474288918316537
6341,H35754,H,300.5,309.9,1397,45.9,210,1,1,0,0,0,0,1,0.1471746060103859
6342,M21201,M,300.4,309.8,1421,47.2,0,0,0,0,0,0,0,1,0.14589184072961525
6343,M21202,M,300.3,309.8,1444,42.0,3,0,0,0,0,0,0,1,0.15656694701587798
6344,L53523,L,300.2,309.8,1827,23.0,6,0,0,0,0,0,0,1,0.06904534330473389
6345,H35758,H,300.2,309.8,1374,47.7,8,0,0,0,0,0,0,1,0.1383690493320125
6346,L53525,L,300.2,309.8,1650,29.6,13,0,0,0,0,0,0,1,0.12217169627071456
6347,L53526,L,300.2,309.7,1275,60.7,15,0,0,0,0,0,0,1,0.05016494718380593
6348,L53527,L,300.2,309.7,1421,44.6,17,0,0,0,0,0,0,1,0.14911798040034224
6349,L53528,L,300.2,309.8,1557,33.8,19,0,0,0,0,0,0,1,0.14017798785844798
6350,L53529,L,300.1,309.8,1506,35.2,21,0,0,0,0,0,0,1,0.14670065671961624
6351,L53530,L,300.1,309.7,1362,49.1,23,0,0,0,0,0,0,1,0.13312336219784443
6352,L53531,L,300.0,309.7,1542,47.1,25,0,0,0,0,0,0,1,0.14164853041420777
6353,L53532,L,300.0,309.6,1496,38.8,27,0,0,0,0,0,0,1,0.15434363347330776
6354,M21213,M,300.0,309.6,1491,42.0,29,0,0,0,0,0,0,1,0.15272982297162324
6355,L53534,L,300.1,309.6,1565,34.8,32,0,0,0,0,0,0,1,0.15003621311167903
6356,L53535,L,300.1,309.7,1481,37.9,34,0,0,0,0,0,0,1,0.1540759800285001
6357,M21216,M,300.1,309.7,1420,48.4,36,0,0,0,0,0,0,1,0.14599566211937193
6358,L53537,L,300.2,309.8,1398,54.8,39,0,0,0,0,0,0,1,0.125463331568002
6359,M21218,M,300.2,309.8,1466,45.7,41,0,0,0,0,0,0,1,0.15015044266144967
6360,L53539,L,300.1,309.8,1430,56.7,44,0,0,0,0,0,0,1,0.11674474646253125
6361,L53540,L,300.1,309.7,1441,40.1,46,0,0,0,0,0,0,1,0.15660055358787395
6362,M21221,M,300.1,309.7,1348,57.3,48,0,0,0,0,0,0,1,0.09972371117661982
6363,L53542,L,300.0,309.6,1738,28.7,51,0,0,0,0,0,0,1,0.10855387408074235
6364,M21223,M,300.0,309.6,1618,36.2,53,0,0,0,0,0,0,1,0.137011932814609
6365,M21224,M,299.9,309.6,1489,41.7,56,0,0,0,0,0,0,1,0.1531443318229116
6366,M21225,M,299.9,309.5,1412,57.9,59,0,0,0,0,0,0,1,0.10573494340718553
6367,M21226,M,299.9,309.5,2065,18.1,62,0,0,0,0,0,0,1,0.01655561798583749
6368,L53547,L,300.0,309.6,1571,33.1,65,0,0,0,0,0,0,1,0.14073429920215896
6369,M21228,M,300.0,309.6,1423,48.7,67,0,0,0,0,0,0,1,0.14474636625463932
6370,H35783,H,300.0,309.5,1781,24.9,70,0,0,0,0,0,0,1,0.07827843022241054
6371,L53550,L,300.1,309.6,1321,46.9,75,0,0,0,0,0,0,1,0.11783894824665064
6372,L53551,L,300.1,309.6,1546,36.7,77,0,0,0,0,0,0,1,0.1522254717211693
6373,M21232,M,300.0,309.5,1879,22.4,79,0,0,0,0,0,0,1,0.05487692789637644
6374,H35787,H,300.0,309.5,1735,28.9,82,0,0,0,0,0,0,1,0.10464537973464771
6375,L53554,L,300.0,309.5,1506,38.8,87,0,0,0,0,0,0,1,0.15038867730533412
6376,H35789,H,300.0,309.6,1629,32.3,89,0,0,0,0,0,0,1,0.12942753101421967
6377,L53556,L,300.0,309.6,1694,28.7,94,0,0,0,0,0,0,1,0.11675722276832678
6378,L53557,L,300.1,309.6,1541,37.0,96,0,0,0,0,0,0,1,0.152745737736186
6379,L53558,L,300.0,309.6,1514,44.6,98,0,0,0,0,0,0,1,0.14656565603940158
6380,L53559,L,300.1,309.7,1485,45.9,100,0,0,0,0,0,0,1,0.14768130229199483
6381,L53560,L,300.2,309.8,1430,55.0,102,0,0,0,0,0,0,1,0.12494642381822135
6382,L53561,L,300.2,309.7,1771,27.1,104,0,0,0,0,0,0,1,0.08932473495229737
6383,L53562,L,300.2,309.8,1481,41.9,106,0,0,0,0,0,0,1,0.15423116533035697
6384,H35797,H,300.2,309.7,1483,43.8,108,0,0,0,0,0,0,1,0.15251004401708962
6385,H35798,H,300.1,309.6,1463,45.1,113,0,0,0,0,0,0,1,0.15040707129071212
6386,L53565,L,300.1,309.7,1410,48.3,118,0,0,0,0,0,0,1,0.14386620396877636
6387,L53566,L,300.2,309.7,1656,34.3,120,0,0,0,0,0,0,1,0.13111885432584608
6388,M21247,M,300.2,309.8,1487,39.2,122,0,0,0,0,0,0,1,0.15708986777572542
6389,H35802,H,300.3,309.9,1509,46.6,125,0,0,0,0,0,0,1,0.1485423284061438
6390,H35803,H,300.3,309.9,1677,30.1,130,0,0,0,0,0,0,1,0.13140186457884112
6391,L53570,L,300.3,309.8,1450,55.0,135,0,0,0,0,0,0,1,0.12442837358175934
6392,M21251,M,300.2,309.7,1413,43.0,137,0,0,0,0,0,0,1,0.1458374609895714
6393,L53572,L,300.1,309.7,1680,33.8,140,0,0,0,0,0,0,1,0.12533902719124146
6394,L53573,L,300.2,309.7,1678,30.5,142,0,0,0,0,0,0,1,0.12591209139088222
6395,M21254,M,300.2,309.7,1408,44.0,144,0,0,0,0,0,0,1,0.14515649353214088
6396,M21255,M,300.1,309.6,1376,52.1,147,0,0,0,0,0,0,1,0.13479347789833213
6397,L53576,L,300.0,309.6,1526,46.4,150,0,0,0,0,0,0,1,0.14215311455755936
6398,M21257,M,300.0,309.6,1587,32.6,152,0,0,0,0,0,0,1,0.13768403636087267
6399,L53578,L,300.1,309.7,1351,58.2,155,0,0,0,0,0,0,1,0.1028512063246691
6400,M21259,M,300.1,309.6,1501,38.0,157,0,0,0,0,0,0,1,0.1518371058255642
6401,L53580,L,300.1,309.7,1601,35.8,160,0,0,0,0,0,0,1,0.14391024816231446
6402,M21261,M,300.0,309.6,1573,39.7,162,0,0,0,0,0,0,1,0.14871885005745605
6403,M21262,M,300.1,309.6,1584,36.7,165,0,0,0,0,0,0,1,0.14868175507544779
6404,L53583,L,300.1,309.6,1649,33.6,168,0,0,0,0,0,0,1,0.1260690174398743
6405,M21264,M,300.2,309.7,1183,61.4,170,0,0,0,0,0,0,1,0.03562487820014881
6406,L53585,L,300.1,309.7,2151,17.5,173,0,0,0,0,0,0,1,0.0020902523237541493
6407,L53586,L,300.2,309.8,1526,45.6,175,0,0,0,0,0,0,1,0.14298612240847552
6408,M21267,M,300.3,309.9,1611,29.0,177,0,0,0,0,0,0,1,0.12848517364221618
6409,L53588,L,300.3,309.9,1601,31.7,180,0,0,0,0,0,0,1,0.13973364013151413
6410,L53589,L,300.3,310.0,1560,40.8,182,0,0,0,0,0,0,1,0.15610678573852005
6411,L53590,L,300.4,310.1,1544,41.9,184,0,0,0,0,0,0,1,0.15660831342898507
6412,M21271,M,300.4,310.0,1560,42.3,186,0,0,0,0,0,0,1,0.1540860211381999
6413,L53592,L,300.4,310.0,1423,44.2,189,0,0,0,0,0,0,1,0.1579497283074821
6414,L53593,L,300.4,310.1,1614,33.5,191,0,0,0,0,0,0,1,0.14439148923534362
6415,M21274,M,300.4,310.1,1457,35.1,193,0,0,0,0,0,0,1,0.15895086396953767
6416,L53595,L,300.4,310.1,1503,42.2,196,0,0,0,0,0,0,1,0.16207988879842977
6417,H35830,H,300.4,310.1,1484,38.0,198,0,0,0,0,0,0,1,0.16686994441599906
6418,L53597,L,300.3,309.9,1540,39.9,203,0,0,0,0,0,0,1,0.1588609099865247
6419,H35832,H,300.3,309.9,1405,52.1,205,0,0,0,0,0,0,1,0.1383552673295395
6420,H35833,H,300.3,309.9,1394,46.7,210,1,1,0,0,0,0,1,0.14553347173584424
6421,L53600,L,300.3,309.9,1518,36.4,0,0,0,0,0,0,0,1,0.1535530359321034
6422,L53601,L,300.3,309.9,1527,41.4,2,0,0,0,0,0,0,1,0.15461986057613097
6423,L53602,L,300.3,309.9,1377,55.3,4,0,0,0,0,0,0,1,0.12654312717171917
6424,M21283,M,300.3,310.0,1537,37.5,6,0,0,0,0,0,0,1,0.16051502354079022
6425,M21284,M,300.3,310.0,1409,43.2,9,0,0,0,0,0,0,1,0.15451534238956904
6426,L53605,L,300.3,309.9,1393,56.1,12,0,0,0,0,0,0,1,0.12453417495330216
6427,L53606,L,300.2,309.7,1448,36.8,14,0,0,0,0,0,0,1,0.14782631081132486
